time /s	I /nA	E /V
0.100	-15.821	0.100
0.200	-5.986	0.099
0.300	-5.328	0.100
0.400	-12.537	0.100
0.500	-13.307	0.100
0.600	-34.255	0.100
0.700	15.818	0.100
0.800	-5.465	0.100
0.900	-4.312	0.100
1.000	-7.775	0.100
1.100	-4.838	0.100
1.200	5.575	0.100
1.300	-11.250	0.100
1.400	-1.653	0.100
1.500	-12.178	0.100
1.600	-11.250	0.100
1.700	-4.493	0.100
1.800	-19.166	0.099
1.900	-29.886	0.099
2.000	-15.942	0.100
2.100	-4.951	0.099
2.200	10.744	0.099
2.300	-8.474	0.100
2.400	-3.593	0.100
2.500	-22.853	0.099
2.600	17.963	0.100
2.700	-9.245	0.100
2.800	-16.713	0.100
2.900	-9.193	0.100
3.000	-46.641	0.100
3.100	-3.852	0.100
3.200	-7.389	0.100
3.300	11.600	0.100
3.400	20.436	0.100
3.500	-20.723	0.100
3.600	-8.005	0.100
3.700	-8.171	0.100
3.800	-45.624	0.100
3.900	-10.556	0.100
4.000	10.270	0.100
4.100	-9.133	0.100
4.200	-24.139	0.100
4.300	-3.143	0.100
4.400	-15.961	0.100
4.500	-23.446	0.100
4.600	12.057	0.100
4.700	-5.440	0.099
4.800	-10.778	0.100
4.900	-9.891	0.100
5.000	-24.358	0.100
5.100	-10.951	0.100
5.200	0.766	0.100
5.300	-15.131	0.100
5.400	-19.185	0.099
5.500	-1.578	0.100
5.600	-39.393	0.100
5.700	12.758	0.100
5.800	6.717	0.100
5.900	-35.496	0.099
6.000	6.524	0.100
6.100	-11.865	0.100
6.200	-9.413	0.100
6.300	-11.062	0.100
6.400	-29.059	0.100
6.500	-2.361	0.100
6.600	10.082	0.100
6.700	-14.362	0.100
6.800	13.216	0.100
6.900	-15.367	0.100
7.000	-17.565	0.100
7.100	-8.938	0.100
7.200	10.229	0.100
7.300	-17.155	0.100
7.400	-34.726	0.100
7.500	-4.487	0.100
7.600	-47.239	0.100
7.700	-15.591	0.100
7.800	14.128	0.100
7.900	-2.298	0.100
8.000	-15.585	0.100
8.100	10.931	0.100
8.200	-5.941	0.100
8.300	-4.254	0.100
8.400	9.481	0.100
8.500	-12.001	0.100
8.600	-20.525	0.100
8.700	-7.857	0.100
8.800	-12.419	0.100
8.900	2.029	0.100
9.000	-0.857	0.100
9.100	-13.971	0.100
9.200	14.542	0.100
9.300	-16.179	0.100
9.400	-10.516	0.100
9.500	-13.484	0.100
9.600	-11.608	0.100
9.700	-10.483	0.100
9.800	-8.812	0.100
9.900	-12.398	0.100
10.000	-8.625	0.100
10.100	2.256	0.099
10.200	12.530	0.100
10.300	0.757	0.100
10.400	-3.767	0.100
10.500	6.694	0.100
10.600	-15.570	0.100
10.700	8.921	0.100
10.800	-13.123	0.100
