time /s	I /nA	E /V
0.100	-9.793	0.100
0.200	3.602	0.100
0.300	-14.340	0.100
0.400	-48.102	0.100
0.500	-25.062	0.100
0.600	-13.509	0.100
0.700	-12.894	0.100
0.800	-31.021	0.100
0.900	-5.907	0.100
1.000	-7.141	0.100
1.100	-14.813	0.100
1.200	-29.952	0.100
1.300	-23.174	0.100
1.400	-7.094	0.100
1.500	-6.032	0.100
1.600	-26.375	0.100
1.700	-6.102	0.100
1.800	-14.401	0.100
1.900	-23.568	0.100
2.000	-14.375	0.100
2.100	-11.960	0.100
2.200	-17.632	0.100
2.300	-6.519	0.100
2.400	-6.154	0.100
2.500	-31.458	0.100
2.600	-13.024	0.100
2.700	-26.474	0.100
2.800	-0.810	0.100
2.900	-5.855	0.100
3.000	-22.762	0.100
3.100	-3.460	0.100
3.200	-34.842	0.100
3.300	-29.661	0.100
3.400	-25.686	0.100
3.500	-20.943	0.100
3.600	-28.851	0.100
3.700	1.383	0.100
3.800	-1.359	0.100
3.900	-11.831	0.100
4.000	-20.221	0.100
4.100	-27.426	0.100
4.200	-28.781	0.100
4.300	-4.904	0.100
4.400	6.935	0.100
4.500	-20.097	0.100
4.600	-22.897	0.100
4.700	-18.515	0.100
4.800	-21.547	0.100
4.900	-25.043	0.100
5.000	-21.811	0.100
5.100	-14.679	0.100
5.200	-2.412	0.100
5.300	3.950	0.100
5.400	-35.120	0.100
5.500	-3.186	0.100
5.600	-24.871	0.100
5.700	6.194	0.100
5.800	-8.950	0.100
5.900	-27.629	0.100
6.000	-16.720	0.100
6.100	-17.582	0.100
6.200	-12.010	0.100
6.300	0.297	0.100
6.400	-10.574	0.100
6.500	-36.523	0.100
6.600	-1.522	0.100
6.700	-16.945	0.100
6.800	-34.683	0.100
6.900	-15.809	0.100
7.000	-16.436	0.100
7.100	-5.220	0.100
7.200	-1.061	0.100
7.300	-24.889	0.100
7.400	-43.332	0.100
7.500	-20.450	0.100
7.600	0.474	0.100
7.700	-19.654	0.100
7.800	-26.282	0.100
7.900	-0.917	0.100
8.000	-24.771	0.100
8.100	-24.424	0.100
8.200	-23.339	0.100
8.300	-30.664	0.100
8.400	-3.404	0.100
8.500	-20.660	0.100
8.600	-17.198	0.100
8.700	-17.642	0.100
8.800	-18.624	0.100
8.900	-24.248	0.100
9.000	10.538	0.100
9.100	-10.699	0.100
9.200	-14.743	0.100
9.300	-11.128	0.100
9.400	-24.221	0.100
9.500	-14.639	0.100
9.600	-11.555	0.100
9.700	-23.551	0.100
9.800	-17.864	0.100
9.900	-1.537	0.100
