time /s	I /nA	E /V
0.100	-13.214	0.100
0.200	-25.913	0.100
0.300	-18.899	0.100
0.400	-8.026	0.100
0.500	-5.359	0.100
0.600	13.133	0.100
0.700	4.498	0.100
0.800	-39.563	0.100
0.900	-11.290	0.100
1.000	-29.213	0.100
1.100	-27.689	0.100
1.200	-4.580	0.100
1.300	-34.161	0.100
1.400	-12.282	0.100
1.500	-7.543	0.100
1.600	2.440	0.100
1.700	-4.317	0.100
1.800	-31.388	0.100
1.900	-38.223	0.100
2.000	1.654	0.100
2.100	2.367	0.100
2.200	-7.215	0.100
2.300	-30.250	0.100
2.400	-16.024	0.100
2.500	-22.249	0.100
2.600	-26.362	0.100
2.700	-6.098	0.100
2.800	-32.251	0.099
2.900	-3.374	0.100
3.000	-18.870	0.100
3.100	-6.707	0.100
3.200	-42.350	0.100
3.300	-22.992	0.100
3.400	-11.645	0.100
3.500	0.650	0.100
3.600	2.467	0.100
3.700	-6.284	0.100
3.800	-11.620	0.100
3.900	-25.384	0.100
4.000	-16.707	0.100
4.100	-29.202	0.100
4.200	-16.366	0.100
4.300	-9.498	0.100
4.400	-17.066	0.100
4.500	-26.608	0.100
4.600	-8.828	0.100
4.700	-14.895	0.100
4.800	-15.766	0.100
4.900	-20.365	0.100
5.000	4.412	0.100
5.100	2.344	0.100
5.200	-11.348	0.100
5.300	-19.836	0.099
5.400	-9.470	0.100
5.500	-25.104	0.100
5.600	-24.244	0.100
5.700	-25.849	0.100
5.800	-10.939	0.100
5.900	-21.146	0.100
6.000	-13.102	0.100
6.100	-17.448	0.100
6.200	-8.791	0.100
6.300	-31.519	0.100
6.400	-25.382	0.100
6.500	-4.311	0.100
6.600	-17.646	0.100
6.700	-17.830	0.100
6.800	-4.764	0.100
6.900	-21.192	0.100
7.000	-20.715	0.100
7.100	-0.440	0.100
7.200	-24.455	0.100
7.300	0.299	0.100
7.400	-1.594	0.100
7.500	-19.284	0.100
7.600	-26.380	0.100
7.700	-11.915	0.100
7.800	-5.330	0.100
7.900	-38.602	0.100
8.000	-0.720	0.100
8.100	-19.396	0.100
8.200	-8.085	0.100
8.300	0.646	0.100
8.400	-20.125	0.100
8.500	-21.315	0.100
8.600	12.033	0.100
8.700	-28.871	0.100
8.800	-25.194	0.100
8.900	-0.038	0.100
9.000	-32.894	0.100
9.100	-17.643	0.100
9.200	-11.630	0.100
9.300	-19.867	0.100
9.400	-4.025	0.100
9.500	-10.688	0.100
9.600	-15.969	0.100
9.700	-3.571	0.100
9.800	-14.229	0.100
9.900	-25.035	0.100
10.000	-14.819	0.100
10.100	-15.539	0.100
10.200	-22.031	0.100
10.300	-18.674	0.100
10.400	-21.051	0.100
10.500	-0.068	0.100
10.600	-21.713	0.100
10.700	2.234	0.100
10.800	-8.131	0.100
10.900	-16.296	0.100
11.000	-14.086	0.100
11.100	-19.376	0.100
11.200	3.471	0.100
11.300	-13.607	0.100
11.400	-17.415	0.100
11.500	-14.223	0.100
11.600	-29.715	0.100
11.700	-8.439	0.100
11.800	-25.788	0.100
11.900	-22.341	0.100
12.000	0.120	0.100
12.100	-12.938	0.100
12.200	-20.641	0.100
12.300	-23.372	0.100
12.400	-8.914	0.100
12.500	-3.362	0.100
12.600	-12.411	0.100
12.700	-12.819	0.100
12.800	-8.145	0.100
12.900	-6.520	0.100
13.000	-9.818	0.100
13.100	-11.380	0.100
13.200	-28.018	0.100
13.300	-32.704	0.100
13.400	-0.481	0.100
13.500	-15.754	0.100
13.600	-2.341	0.100
13.700	-30.832	0.099
13.800	-24.920	0.100
13.900	-11.818	0.100
14.000	-41.021	0.100
14.100	-1.756	0.100
14.200	5.195	0.100
14.300	-21.631	0.100
14.400	-15.590	0.100
14.500	-2.820	0.100
14.600	-10.087	0.100
14.700	-21.747	0.100
14.800	-11.635	0.100
14.900	-23.837	0.100
15.000	-3.744	0.100
15.100	-16.962	0.100
15.200	-6.457	0.100
15.300	11.743	0.100
15.400	-17.775	0.100
15.500	-17.785	0.100
15.600	-8.239	0.100
15.700	-23.118	0.100
15.800	5.495	0.100
15.900	-8.025	0.100
16.000	-20.529	0.100
16.100	-22.211	0.100
16.200	-24.007	0.100
16.300	-12.417	0.100
16.400	-18.683	0.100
