time /s	I /nA	
61.000	79.458	
61.100	54.896	
61.200	75.057	
61.300	49.239	
61.400	58.108	
61.500	58.329	
61.600	56.776	
61.700	55.682	
61.800	59.799	
61.900	75.384	
62.000	50.634	
62.100	46.951	
62.200	68.269	
62.300	66.089	
62.400	53.243	
62.500	63.912	
62.600	53.972	
62.700	65.494	
62.800	68.871	
62.900	64.278	
63.000	58.504	
63.100	59.677	
63.200	67.227	
63.300	53.041	
63.400	76.864	
63.500	52.241	
63.600	45.163	
63.700	73.717	
63.800	28.451	
63.900	59.326	
64.000	63.730	
64.100	59.434	
64.200	65.086	
64.300	59.170	
64.400	64.624	
64.500	53.262	
64.600	67.978	
64.700	63.703	
64.800	67.398	
64.900	64.170	
65.000	51.387	
65.100	56.600	
65.200	50.118	
65.300	58.747	
65.400	48.851	
65.500	65.011	
65.600	60.572	
65.700	57.618	
65.800	52.077	
65.900	43.735	
66.000	64.411	
66.100	58.461	
66.200	48.152	
66.300	66.058	
66.400	59.753	
66.500	60.298	
66.600	59.889	
66.700	65.099	
66.800	47.222	
66.900	60.582	
67.000	59.367	
67.100	60.532	
67.200	60.680	
67.300	50.352	
67.400	64.702	
67.500	64.313	
67.600	73.903	
67.700	58.145	
67.800	69.324	
67.900	61.660	
68.000	56.664	
68.100	61.620	
68.200	59.331	
68.300	66.018	
68.400	52.129	
68.500	64.662	
68.600	60.444	
68.700	55.592	
68.800	58.784	
68.900	45.116	
69.000	63.666	
69.100	50.026	
69.200	68.884	
69.300	62.275	
69.400	46.959	
69.500	64.310	
69.600	59.454	
69.700	57.146	
69.800	60.835	
69.900	56.390	
70.000	71.971	
70.100	60.592	
70.200	61.206	
70.300	56.907	
70.400	52.270	
70.500	60.358	
70.600	54.677	
70.700	53.183	
70.800	56.761	
70.900	56.120	
71.000	60.473	
71.100	47.998	
71.200	52.811	
71.300	64.095	
71.400	46.712	
71.500	66.608	
71.600	61.271	
71.700	68.620	
71.800	49.127	
71.900	56.828	
72.000	46.525	
72.100	59.891	
72.200	38.652	
72.300	65.565	
72.400	55.674	
72.500	65.477	
72.600	65.837	
72.700	52.539	
72.800	51.526	
72.900	72.405	
73.000	59.148	
73.100	66.560	
73.200	44.482	
73.300	74.771	
73.400	76.211	
73.500	57.820	
73.600	61.710	
73.700	49.058	
73.800	58.318	
73.900	59.287	
74.000	53.917	
74.100	54.416	
74.200	56.336	
74.300	46.382	
74.400	57.076	
74.500	59.978	
74.600	68.256	
74.700	54.909	
74.800	51.740	
74.900	54.506	
75.000	60.061	
75.100	56.177	
75.200	68.409	
75.300	50.965	
75.400	66.064	
75.500	61.620	
75.600	34.382	
75.700	63.867	
75.800	51.622	
75.900	51.502	
76.000	70.243	
76.100	57.429	
76.200	47.094	
76.300	44.470	
76.400	60.832	
76.500	41.186	
76.600	60.986	
76.700	54.730	
76.800	48.761	
76.900	66.779	
77.000	37.824	
77.100	50.301	
77.200	54.460	
77.300	53.924	
77.400	66.304	
77.500	57.518	
77.600	53.229	
77.700	56.437	
77.800	60.585	
77.900	42.920	
78.000	53.690	
78.100	69.119	
78.200	55.193	
78.300	25.079	
78.400	44.356	
78.500	56.736	
78.600	62.913	
78.700	69.672	
78.800	67.323	
78.900	50.731	
79.000	53.815	
79.100	46.870	
79.200	53.629	
79.300	59.953	
79.400	50.706	
79.500	52.969	
79.600	58.093	
79.700	55.552	
79.800	53.286	
79.900	37.408	
80.000	57.709	
80.100	61.600	
80.200	56.657	
80.300	59.997	
80.400	54.597	
80.500	49.238	
80.600	56.523	
80.700	64.568	
80.800	55.052	
80.900	33.766	
81.000	59.733	
81.100	73.526	
81.200	57.051	
81.300	54.677	
81.400	62.285	
81.500	48.466	
81.600	42.865	
81.700	57.915	
81.800	62.760	
81.900	38.582	
82.000	57.467	
82.100	51.583	
82.200	59.005	
82.300	53.834	
82.400	46.508	
82.500	64.684	
82.600	58.184	
82.700	55.298	
82.800	58.758	
82.900	41.522	
83.000	42.820	
83.100	70.030	
83.200	59.188	
83.300	57.672	
83.400	39.361	
83.500	61.722	
83.600	54.889	
83.700	52.886	
83.800	56.321	
83.900	59.517	
84.000	40.106	
84.100	44.386	
84.200	55.698	
84.300	60.432	
84.400	58.367	
84.500	58.597	
84.600	64.304	
84.700	37.559	
84.800	46.058	
84.900	67.076	
85.000	61.083	
85.100	40.036	
85.200	46.945	
85.300	72.484	
85.400	57.007	
85.500	48.671	
85.600	55.503	
85.700	52.366	
85.800	49.299	
85.900	62.288	
86.000	53.082	
86.100	53.442	
86.200	55.915	
86.300	67.055	
86.400	48.604	
86.500	50.641	
86.600	50.429	
86.700	62.562	
86.800	44.518	
86.900	48.405	
87.000	55.917	
87.100	65.250	
87.200	54.280	
87.300	37.138	
87.400	56.372	
87.500	47.772	
87.600	54.162	
87.700	46.721	
87.800	57.667	
87.900	53.642	
88.000	35.205	
88.100	58.042	
88.200	54.209	
88.300	59.452	
88.400	41.000	
88.500	54.799	
88.600	53.145	
88.700	39.746	
88.800	58.959	
88.900	56.235	
89.000	44.517	
89.100	50.182	
89.200	60.277	
89.300	51.352	
89.400	60.935	
89.500	52.779	
89.600	43.557	
89.700	45.343	
89.800	44.210	
89.900	56.024	
90.000	53.204	
90.100	57.895	
90.200	42.488	
90.300	48.198	
90.400	55.912	
90.500	52.565	
90.600	65.407	
90.700	48.020	
